"","word","freq"
"7358","joor",1
"7359","josécouso",1
"7360","journal",1
"7361","journalism",1
"7362","journey",1
"7363","joy",1
"7364","judge",1
"7365","judging",1
"7366","judo",1
"7367","jugendlichen",1
"7368","juicy",1
"7369","julis",1
"7370","july",1
"7371","jumping",1
"7372","june",1
"7373","jure",1
"7374","jusco",1
"7375","justifiedi",1
"7376","justifiedstopputinnow",1
"7377","justifying",1
"7378","justifyone",1
"7379","ka",1
"7380","kabea",1
"7381","kailash",1
"7382","kaliningrad",1
"7383","kallidaikurichi",1
"7384","kalte",1
"7385","kamala",1
"7386","kamdamals",1
"7387","käme",1
"7388","kämpfenglaubt",1
"7389","kapitanie",1
"7390","karegaor",1
"7391","karelia",1
"7392","kasachischen",1
"7393","katastrophe",1
"7394","kategorische",1
"7395","katerinas",1
"7396","katrina",1
"7397","katyai",1
"7398","kaum",1
"7399","kaun",1
"7400","kavaliersdelikt",1
"7401","kazakh",1
"7402","kazantip",1
"7403","kbfc",1
"7404","keen",1
"7405","keener",1
"7406","keha",1
"7407","kellogg",1
"7408","kelly",1
"7409","kennan",1
"7410","kennedy",1
"7411","kentsposition",1
"7412","kerhonkson",1
"7413","keyboard",1
"7414","kgbputin",1
"7415","kharkivs",1
"7416","kharma",1
"7417","khomeini",1
"7418","khruschev",1
"7419","khrushchev",1
"7420","ki",1
"7421","kickstarted",1
"7422","kid",1
"7423","kidding",1
"7424","killerukraine",1
"7425","kilometers",1
"7426","kim",1
"7427","kinder",1
"7428","kindnessmatters",1
"7429","kinds",1
"7430","kippur",1
"7431","kiss",1
"7432","kiste",1
"7433","kitcher",1
"7434","kiya",1
"7435","klar",1
"7436","klassische",1
"7437","klatschen",1
"7438","klaus",1
"7439","kleines",1
"7440","kleptocracy",1
"7441","klima",1
"7442","klimaaktivistinnen",1
"7443","klimakatastrophestaatsbuergerschaft",1
"7444","klimastaatssekretärin",1
"7445","klitschko",1
"7446","km",1
"7447","knife",1
"7448","knocked",1
"7449","knowalways",1
"7450","knowplease",1
"7451","knowukraine",1
"7452","ko",1
"7453","kod",1
"7454","koks",1
"7455","kommunismus",1
"7456","końca",1
"7457","konflikt",1
"7458","konflikts",1
"7459","königreichs",1
"7460","können",1
"7461","könnendas",1
"7462","kontrolle",1
"7463","koreas",1
"7464","korrupten",1
"7465","korruptes",1
"7466","korrupteste",1
"7467","kosovo",1
"7468","krakivets",1
"7469","kramatorsk",1
"7470","krasser",1
"7471","krausecares",1
"7472","kremlinbacked",1
"7473","kremlinrussiae",1
"7474","kremljede",1
"7475","kriegserklärunges",1
"7476","kriegsgefahr",1
"7477","kriegstreiberpropaganda",1
"7478","krimagainst",1
"7479","krimannexion",1
"7480","krnr",1
"7481","kruschenev",1
"7482","ksa",1
"7483","kuch",1
"7484","kul",1
"7485","kuleba",1
"7486","kundgebung",1
"7487","künstliche",1
"7488","kurds",1
"7489","kurz",1
"7490","kurzes",1
"7491","kusch",1
"7492","kuwait",1
"7493","kwestia",1
"7494","kyiev",1
"7495","kyivmacronputin",1
"7496","kyivnotkiev",1
"7497","kyivnow",1
"7498","kyivpoland",1
"7499","kyivunderattack",1
"7500","kyonki",1
"7501","kyrgyzstan",1
"7502","label",1
"7503","lacked",1
"7504","lad",1
"7505","laden",1
"7506","ladies",1
"7507","lads",1
"7508","lady",1
"7509","ladyit",1
"7510","lage",1
"7511","laid",1
"7512","lakh",1
"7513","lancaster",1
"7514","landes",1
"7515","landesteile",1
"7516","landet",1
"7517","landing",1
"7518","landkarte",1
"7519","landmass",1
"7520","landweg",1
"7521","lang",1
"7522","länger",1
"7523","längst",1
"7524","lanz",1
"7525","lap",1
"7526","laptop",1
"7527","laptopthis",1
"7528","lars",1
"7529","las",1
"7530","lasting",1
"7531","latelyfederal",1
"7532","laterhistory",1
"7533","latterand",1
"7534","läuft",1
"7535","laughable",1
"7536","laughably",1
"7537","laughmanaged",1
"7538","laundered",1
"7539","lawful",1
"7540","lawfyi",1
"7541","lawmaker",1
"7542","lawsochigtukraine",1
"7543","lays",1
"7544","lbj",1
"7545","ldrshp",1
"7546","leadersgoptraitors",1
"7547","leadersorganisations",1
"7548","leaderyou",1
"7549","leaked",1
"7550","leaned",1
"7551","leaning",1
"7552","learntogether",1
"7553","leased",1
"7554","leastthe",1
"7555","lebedynske",1
"7556","lee",1
"7557","lefties",1
"7558","leftist",1
"7559","leftists",1
"7560","leftwing",1
"7561","leg",1
"7562","legacies",1
"7563","legal",1
"7564","legendary",1
"7565","legislation",1
"7566","legitimation",1
"7567","legitimized",1
"7568","leiche",1
"7569","lemay",1
"7570","lends",1
"7571","length",1
"7572","lenvironnement",1
"7573","lernt",1
"7574","lesenswertes",1
"7575","lesser",1
"7576","lessonlearned",1
"7577","lessons",1
"7578","letal",1
"7579","letlenikikolead",1
"7580","letlenilead",1
"7581","letsgobrandon",1
"7582","letzte",1
"7583","letztendlich",1
"7584","levelupcon",1
"7585","levénement",1
"7586","leveraged",1
"7587","lewisham",1
"7588","lgbt",1
"7589","liability",1
"7590","liarbiden",1
"7591","liberalism",1
"7592","liberate",1
"7593","liberian",1
"7594","liborate",1
"7595","libra",1
"7596","libs",1
"7597","libyairaqsyria",1
"7598","lid",1
"7599","lidze",1
"7600","lieben",1
"7601","lieber",1
"7602","liefern",1
"7603","lieferung",1
"7604","liethreaten",1
"7605","lifebruh",1
"7606","lifegoals",1
"7607","lifelets",1
"7608","lifetime",1
"7609","lifted",1
"7610","lightning",1
"7611","lijkt",1
"7612","likeand",1
"7613","likelihood",1
"7614","likelyvladimirputin",1
"7615","likening",1
"7616","likethe",1
"7617","liking",1
"7618","lilas",1
"7619","limelight",1
"7620","limelightukraine",1
"7621","limitations",1
"7622","limiting",1
"7623","limping",1
"7624","lindneryou",1
"7625","lindsey",1
"7626","linesmilitary",1
"7627","linevia",1
"7628","linie",1
"7629","linvasion",1
"7630","lions",1
"7631","lips",1
"7632","listed",1
"7633","lists",1
"7634","listukraine",1
"7635","lit",1
"7636","literary",1
"7637","literature",1
"7638","livein",1
"7639","liveschaltung",1
"7640","livesrussiaukrainecrisis",1
"7641","lizz",1
"7642","lizztruss",1
"7643","ll",1
"7644","llevarlo",1
"7645","lll",1
"7646","lng",1
"7647","lnp",1
"7648","lo",1
"7649","loaded",1
"7650","loads",1
"7651","lobbies",1
"7652","lobbying",1
"7653","lobbymedicine",1
"7654","lobbyoil",1
"7655","locals",1
"7656","locate",1
"7657","locating",1
"7658","logical",1
"7659","logistic",1
"7660","lolol",1
"7661","longevity",1
"7662","longterm",1
"7663","loopwardeflection",1
"7664","loselose",1
"7665","lösen",1
"7666","losers",1
"7667","losgelöst",1
"7668","lostthats",1
"7669","lösung",1
"7670","lotan",1
"7671","louise",1
"7672","louisiana",1
"7673","loveone",1
"7674","loves",1
"7675","lovesome",1
"7676","loveyourself",1
"7677","lowintensity",1
"7678","loyal",1
"7679","loyaltydo",1
"7680","lr",1
"7681","luckukrainenufc",1
"7682","lügen",1
"7683","luhanks",1
"7684","luhanska",1
"7685","lukashenko",1
"7686","lukraine",1
"7687","lulu",1
"7688","lunacy",1
"7689","lunatics",1
"7690","lure",1
"7691","lustige",1
"7692","lutego",1
"7693","luther",1
"7694","lutheran",1
"7695","lutte",1
"7696","luxury",1
"7697","lynsey",1
"7698","lyrics",1
"7699","maar",1
"7700","macaroni",1
"7701","mach",1
"7702","machinations",1
"7703","machinegunned",1
"7704","machinewill",1
"7705","macho",1
"7706","machtübernahme",1
"7707","maciej",1
"7708","macrontalks",1
"7709","madam",1
"7710","maddest",1
"7711","madworld",1
"7712","mag",1
"7713","maggies",1
"7714","maggots",1
"7715","magic",1
"7716","mahnwache",1
"7717","mai",1
"7718","maimed",1
"7719","makar",1
"7720","makings",1
"7721","maladiecomme",1
"7722","malaise",1
"7723","malaka",1
"7724","males",1
"7725","mali",1
"7726","malle",1
"7727","manage",1
"7728","managed",1
"7729","manages",1
"7730","mandating",1
"7731","mandatory",1
"7732","maneno",1
"7733","maneuverwar",1
"7734","manhattanda",1
"7735","manifestent",1
"7736","manifesto",1
"7737","mann",1
"7738","manner",1
"7739","manportable",1
"7740","mantel",1
"7741","manufacture",1
"7742","manufactured",1
"7743","mao",1
"7744","maps",1
"7745","maralago",1
"7746","marbles",1
"7747","marched",1
"7748","marching",1
"7749","margaret",1
"7750","maria",1
"7751","marinechef",1
"7752","mariya",1
"7753","markendenterin",1
"7754","marketing",1
"7755","marking",1
"7756","married",1
"7757","marry",1
"7758","mars",1
"7759","marschieren",1
"7760","marshal",1
"7761","marsyou",1
"7762","marxism",1
"7763","marxist",1
"7764","masculinity",1
"7765","mask",1
"7766","mason",1
"7767","massacre",1
"7768","massacres",1
"7769","massage",1
"7770","massed",1
"7771","massenvernichtswaffen",1
"7772","masses",1
"7773","massing",1
"7774","massively",1
"7775","massolos",1
"7776","master",1
"7777","mastercard",1
"7778","matched",1
"7779","matches",1
"7780","matchmoves",1
"7781","materially",1
"7782","materiałów",1
"7783","materials",1
"7784","matériel",1
"7785","maths",1
"7786","matryoska",1
"7787","matt",1
"7788","matthew",1
"7789","max",1
"7790","maybeafter",1
"7791","mayor",1
"7792","mbps",1
"7793","mccauley",1
"7794","mcconnell",1
"7795","mea",1
"7796","meana",1
"7797","meaningless",1
"7798","mebut",1
"7799","medalist",1
"7800","mediain",1
"7801","mediator",1
"7802","mediawestminster",1
"7803","mediawhat",1
"7804","medical",1
"7805","medication",1
"7806","medien",1
"7807","meditator",1
"7808","meer",1
"7809","megalomaniac",1
"7810","megalomaniacs",1
"7811","megrief",1
"7812","mehdi",1
"7813","mehrere",1
"7814","mein",1
"7815","meine",1
"7816","meinem",1
"7817","meineswissens",1
"7818","melania",1
"7819","meldete",1
"7820","melero",1
"7821","melinda",1
"7822","memberiran",1
"7823","memberstates",1
"7824","meme",1
"7825","memes",1
"7826","memorandum",1
"7827","memorialukraine",1
"7828","menace",1
"7829","meng",1
"7830","menge",1
"7831","menonviolence",1
"7832","mensagem",1
"7833","menschheit",1
"7834","mentality",1
"7835","mentioning",1
"7836","mentions",1
"7837","mentiroso",1
"7838","menu",1
"7839","meore",1
"7840","mephoto",1
"7841","meputins",1
"7842","mercedesbenz",1
"7843","merciless",1
"7844","mercy",1
"7845","meri",1
"7846","merit",1
"7847","merkels",1
"7848","messaging",1
"7849","messerschmitt",1
"7850","metaverse",1
"7851","meteorologists",1
"7852","method",1
"7853","metropolitano",1
"7854","mewhat",1
"7855","mexican",1
"7856","mid",1
"7857","middleeast",1
"7858","midle",1
"7859","midnightrussia",1
"7860","midterm",1
"7861","mig",1
"7862","mightve",1
"7863","mighty",1
"7864","migrants",1
"7865","mikhailo",1
"7866","milan",1
"7867","milestone",1
"7868","militaires",1
"7869","militant",1
"7870","militär",1
"7871","militärfahrzeuge",1
"7872","militärhilfe",1
"7873","militärisch",1
"7874","militärischer",1
"7875","militaristic",1
"7876","militarywith",1
"7877","militry",1
"7878","millenniumpark",1
"7879","millionen",1
"7880","millionsthis",1
"7881","minded",1
"7882","mindful",1
"7883","mindset",1
"7884","mindthey",1
"7885","minecraft",1
"7886","mines",1
"7887","minimise",1
"7888","minimum",1
"7889","minir",1
"7890","ministerpräsident",1
"7891","ministerwho",1
"7892","ministries",1
"7893","minority",1
"7894","minus",1
"7895","minutesome",1
"7896","mio",1
"7897","miscalculation",1
"7898","misdealingswhatever",1
"7899","miserable",1
"7900","misery",1
"7901","misha",1
"7902","misiles",1
"7903","mislead",1
"7904","misread",1
"7905","misrepresentation",1
"7906","missed",1
"7907","missing",1
"7908","missionaries",1
"7909","missiontelegraph",1
"7910","mistakenly",1
"7911","mistress",1
"7912","mitary",1
"7913","mitbürgerin",1
"7914","mitgenommen",1
"7915","mitt",1
"7916","mittelfingergeste",1
"7917","mittwoch",1
"7918","mittwochabend",1
"7919","mitwisser",1
"7920","mkt",1
"7921","mlrs",1
"7922","mmmm",1
"7923","mmnnf",1
"7924","mms",1
"7925","mnaona",1
"7926","mob",1
"7927","mobiles",1
"7928","mobilisation",1
"7929","mobilisent",1
"7930","mobilising",1
"7931","mobilizing",1
"7932","mod",1
"7933","mode",1
"7934","moderna",1
"7935","modest",1
"7936","mögen",1
"7937","moi",1
"7938","moldavia",1
"7939","moldovawin",1
"7940","moles",1
"7941","molotovribbentrop",1
"7942","molotovribbentroppact",1
"7943","molotovrusia",1
"7944","mom",1
"7945","momentan",1
"7946","momente",1
"7947","momentgood",1
"7948","mommas",1
"7949","moneywar",1
"7950","monica",1
"7951","monkey",1
"7952","monologue",1
"7953","monopoly",1
"7954","monsters",1
"7955","montag",1
"7956","montagabend",1
"7957","monthit",1
"7958","montrer",1
"7959","montreux",1
"7960","monument",1
"7961","monumental",1
"7962","morei",1
"7963","moreinvade",1
"7964","moreits",1
"7965","morelet",1
"7966","moreno",1
"7967","moreover",1
"7968","morerussias",1
"7969","morewhy",1
"7970","morgan",1
"7971","mornin",1
"7972","moron",1
"7973","moscowentertainmentnews",1
"7974","moscowkyiv",1
"7975","moskau",1
"7976","mostone",1
"7977","mothball",1
"7978","motherfucker",1
"7979","mothers",1
"7980","motives",1
"7981","motor",1
"7982","mottowhen",1
"7983","mount",1
"7984","mountains",1
"7985","mounted",1
"7986","mounting",1
"7987","mouse",1
"7988","movementyoure",1
"7989","mrna",1
"7990","msms",1
"7991","msnbcs",1
"7992","mtpdaily",1
"7993","mucho",1
"7994","muds",1
"7995","muerte",1
"7996","mulling",1
"7997","multilayered",1
"7998","mummy",1
"7999","munition",1
"8000","muratov",1
"8001","murayev",1
"8002","murderous",1
"8003","murphy",1
"8004","muscles",1
"8005","musclesit",1
"8006","musician",1
"8007","musicians",1
"8008","musste",1
"8009","mustend",1
"8010","mustnt",1
"8011","mustread",1
"8012","mutated",1
"8013","mutigen",1
"8014","myanmar",1
"8015","mykolenko",1
"8016","mylovebykngsn",1
"8017","myprayerstogetherwerise",1
"8018","myselfjust",1
"8019","mysterious",1
"8020","myth",1
"8021","nachdem",1
"8022","nachricht",1
"8023","nadyaukrainewar",1
"8024","naff",1
"8025","nagsugod",1
"8026","nähe",1
"8027","nail",1
"8028","nailbiting",1
"8029","najgorszego",1
"8030","naked",1
"8031","namesakehe",1
"8032","namily",1
"8033","namo",1
"8034","nanawag",1
"8035","naples",1
"8036","napoleonic",1
"8037","napoy",1
"8038","narrativ",1
"8039","narrativewhat",1
"8040","narrow",1
"8041","nascar",1
"8042","nasdaq",1
"8043","nashai",1
"8044","nashville",1
"8045","naszej",1
"8046","natalya",1
"8047","nationalist",1
"8048","nationalistisches",1
"8049","nationally",1
"8050","nationone",1
"8051","nationsincluding",1
"8052","nationswe",1
"8053","nationwide",1
"8054","native",1
"8055","natives",1
"8056","natl",1
"8057","natoeugb",1
"8058","natofrance",1
"8059","natoinstrukteuren",1
"8060","natoinukrainenow",1
"8061","natois",1
"8062","natolets",1
"8063","natolügenpresse",1
"8064","natothats",1
"8065","natowould",1
"8066","natural",1
"8067","natured",1
"8068","natürlich",1
"8069","naughty",1
"8070","navi",1
"8071","nazisfascist",1
"8072","nbafreeukraine",1
"8073","nbc",1
"8074","nbcnews",1
"8075","nde",1
"8076","ndworld",1
"8077","neben",1
"8078","nebst",1
"8079","necesitamos",1
"8080","necessity",1
"8081","needful",1
"8082","needle",1
"8083","needless",1
"8084","negligent",1
"8085","négociables",1
"8086","negociator",1
"8087","negotiated",1
"8088","negotiatetrump",1
"8089","neighborquestion",1
"8090","neighborshp",1
"8091","neighbouring",1
"8092","neighbours",1
"8093","neighboursthose",1
"8094","nemesis",1
"8095","neocons",1
"8096","neoimperialism",1
"8097","neonazi",1
"8098","nero",1
"8099","nerves",1
"8100","nervesboth",1
"8101","nest",1
"8102","net",1
"8103","netherlands",1
"8104","nett",1
"8105","networks",1
"8106","netz",1
"8107","neuland",1
"8108","neutralising",1
"8109","neutralpoliticians",1
"8110","nevelske",1
"8111","neville",1
"8112","newest",1
"8113","newsbreak",1
"8114","newsmax",1
"8115","newsnight",1
"8116","newsrussiaukraine",1
"8117","newss",1
"8118","newsworthy",1
"8119","newsyougov",1
"8120","nextour",1
"8121","nextukraine",1
"8122","nflplayoffs",1
"8123","ngos",1
"8124","nhlovechkin",1
"8125","nhs",1
"8126","nibbles",1
"8127","nicely",1
"8128","nicholas",1
"8129","nichtrusse",1
"8130","nichts",1
"8131","nichtukrainer",1
"8132","nicknames",1
"8133","nicole",1
"8134","nicolle",1
"8135","niegelnagelneuen",1
"8136","niemals",1
"8137","niet",1
"8138","nigeriaebi",1
"8139","nightukrania",1
"8140","nikita",1
"8141","nil",1
"8142","nila",1
"8143","nina",1
"8144","nine",1
"8145","ningasinyeli",1
"8146","ninguna",1
"8147","nirgendwo",1
"8148","nit",1
"8149","nixnaja",1
"8150","niyati",1
"8151","nktfeeling",1
"8152","no",1
"8153","nobel",1
"8154","noblelast",1
"8155","noflyzoneoverukraine",1
"8156","noive",1
"8157","nolanlive",1
"8158","nominate",1
"8159","nominated",1
"8160","nomoney",1
"8161","nomore",1
"8162","nonaggression",1
"8163","nonaligned",1
"8164","nonallign",1
"8165","nonconformist",1
"8166","nonoffisial",1
"8167","nonpolicies",1
"8168","nonsensical",1
"8169","nonspanish",1
"8170","nonstarters",1
"8171","nontraditional",1
"8172","nontransferablein",1
"8173","nontrivial",1
"8174","nonviolent",1
"8175","nonwestern",1
"8176","noone",1
"8177","nooo",1
"8178","nooooooooooo",1
"8179","nope",1
"8180","nopei",1
"8181","nord",1
"8182","normalcy",1
"8183","normandieformat",1
"8184","normandy",1
"8185","norms",1
"8186","northwoods",1
"8187","norwegians",1
"8188","noses",1
"8189","nosewhich",1
"8190","nostalgic",1
"8191","notatarget",1
"8192","note",1
"8193","notes",1
"8194","notfakenewsatall",1
"8195","nothin",1
"8196","nothingby",1
"8197","nötigenfalls",1
"8198","notits",1
"8199","notof",1
"8200","notoriously",1
"8201","notowarwithukraine",1
"8202","noukraine",1
"8203","nowadays",1
"8204","nowait",1
"8205","nowarvincere",1
"8206","nowarwithukraine",1
"8207","nowbiden",1
"8208","nowbut",1
"8209","nowe",1
"8210","nowfamilies",1
"8211","nowgermany",1
"8212","nownah",1
"8213","nownatousputinukraineissokay",1
"8214","nowplaying",1
"8215","nowsay",1
"8216","nowsetthem",1
"8217","nowstarting",1
"8218","nowtell",1
"8219","nowthe",1
"8220","noy",1
"8221","npm",1
"8222","nprs",1
"8223","nsa",1
"8224","nucleararmed",1
"8225","nuclearpowered",1
"8226","nuclearweapons",1
"8227","nuclearyours",1
"8228","nucs",1
"8229","nukesfolks",1
"8230","nukeswe",1
"8231","nuland",1
"8232","null",1
"8233","numb",1
"8234","numerous",1
"8235","nunca",1
"8236","nursery",1
"8237","nuts",1
"8238","nutshell",1
"8239","nutshellif",1
"8240","nutter",1
"8241","nwar",1
"8242","nyse",1
"8243","oath",1
"8244","obamas",1
"8245","object",1
"8246","objection",1
"8247","oblasts",1
"8248","observers",1
"8249","obsessive",1
"8250","obstruct",1
"8251","obstructionist",1
"8252","obumma",1
"8253","obv",1
"8254","oby",1
"8255","occasion",1
"8256","occasions",1
"8257","occident",1
"8258","occular",1
"8259","occupant",1
"8260","occupants",1
"8261","occupiers",1
"8262","oceanarium",1
"8263","oceny",1
"8264","odd",1
"8265","odds",1
"8266","oderxaufgeheizte",1
"8267","odesaukrayna",1
"8268","odin",1
"8269","oekraine",1
"8270","oekrainecrisis",1
